"ITEM_CD","LOT_NUMBER","INVOICE_NO","DELIVERY_DATE","SHIP_PLAN_DATE","SHIP_QTY","SLIP_CD","CREATED_DATE","CUST_ODR_NO","CUST_CD","TOTAL"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:20","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:21","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:22","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:23","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:24","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:25","2B20020011","D20410","2016"
"49373-25590","JB08","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:26","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:27","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:29","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:30","2B20020011","D20410","2016"
"49373-25590","JB08","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:31","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:32","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:33","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:34","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:35","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:36","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:37","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:38","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:39","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:40","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:52","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:53","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:54","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:56","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:57","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:53:59","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:00","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:02","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:03","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:06","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:07","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:08","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:10","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:11","2B20020011","D20410","2016"
"49373-25590","JB05","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:12","2B20020011","D20410","2016"
"49373-25590","JB05","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:13","2B20020011","D20410","2016"
"49373-25590","JA17","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:14","2B20020011","D20410","2016"
"49373-25590","JB05","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:16","2B20020011","D20410","2016"
"49373-25590","JB05","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:17","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:18","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:19","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:21","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:22","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:23","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:24","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:25","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:26","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:27","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:28","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:29","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:31","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:32","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:33","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:34","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:35","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:36","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:37","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:38","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:39","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:40","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:41","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 14:54:42","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:18","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:21","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:23","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:24","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:25","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:27","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:28","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:29","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:30","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:31","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:37","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:39","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:40","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:41","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:43","2B20020011","D20410","2016"
"49373-25590","JB08","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:44","2B20020011","D20410","2016"
"49373-25590","JB05","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:45","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:47","2B20020011","D20410","2016"
"49373-25590","JB05","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:48","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:49","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:50","2B20020011","D20410","2016"
"49373-25590","JB08","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:57","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:58","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:11:59","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:12:00","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:12:01","2B20020011","D20410","2016"
"49373-25590","JB08","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:12:02","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:12:04","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:12:06","2B20020011","D20410","2016"
"49373-25590","JB08","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:12:07","2B20020011","D20410","2016"
"49373-25590","JB08","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:12:08","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:12:09","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:12:10","2B20020011","D20410","2016"
"49373-25590","JB08","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:12:11","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:12:12","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:12:14","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:12:15","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:12:16","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:12:17","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:12:19","2B20020011","D20410","2016"
"49373-25590","JB08","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:12:20","2B20020011","D20410","2016"
"49373-25590","JB08","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:12:21","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:21:48","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:21:51","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:21:52","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:21:53","2B20020011","D20410","2016"
"49373-25590","JB07","9220020054","2020-02-09 04:00:00","2020-02-08","12","50SLD0000243957","2020-02-08 20:21:54","2B20020011","D20410","2016"
